mV,mV,mV,mV,mV
-3.070578345,-2.070578345,-1.070578345,-0.070578345,0.929421655
-3.023699286,-2.023699286,-1.023699286,-0.023699286,0.976300714
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-2.855295283,-1.855295283,-0.855295283,0.144704717,1.144704717
-2.822479942,-1.822479942,-0.822479942,0.177520058,1.177520058
-2.822479942,-1.822479942,-0.822479942,0.177520058,1.177520058
-2.786419128,-1.786419128,-0.786419128,0.213580872,1.213580872
-2.766946288,-1.766946288,-0.766946288,0.233053712,1.233053712
-2.766946288,-1.766946288,-0.766946288,0.233053712,1.233053712
-2.910468329,-1.910468329,-0.910468329,0.089531671,1.089531671
-2.95302009,-1.95302009,-0.95302009,0.04697991,1.04697991
-2.952659482,-1.952659482,-0.952659482,0.047340518,1.047340518
-2.952659482,-1.952659482,-0.952659482,0.047340518,1.047340518
-2.952659482,-1.952659482,-0.952659482,0.047340518,1.047340518
-2.952659482,-1.952659482,-0.952659482,0.047340518,1.047340518
-3.144863623,-2.144863623,-1.144863623,-0.144863623,0.855136377
-3.17263045,-2.17263045,-1.17263045,-0.17263045,0.82736955
-3.182006262,-2.182006262,-1.182006262,-0.182006262,0.817993738
-3.167581936,-2.167581936,-1.167581936,-0.167581936,0.832418064
-3.067332872,-2.067332872,-1.067332872,-0.067332872,0.932667128
-3.067332872,-2.067332872,-1.067332872,-0.067332872,0.932667128
-3.010356785,-2.010356785,-1.010356785,-0.010356785,0.989643215
-3.004226447,-2.004226447,-1.004226447,-0.004226447,0.995773553
-2.872604474,-1.872604474,-0.872604474,0.127395526,1.127395526
-2.834019403,-1.834019403,-0.834019403,0.165980597,1.165980597
-2.829692105,-1.829692105,-0.829692105,0.170307895,1.170307895
-2.818513253,-1.818513253,-0.818513253,0.181486747,1.181486747
-2.822479942,-1.822479942,-0.822479942,0.177520058,1.177520058
-2.802646494,-1.802646494,-0.802646494,0.197353506,1.197353506
-2.860343797,-1.860343797,-0.860343797,0.139656203,1.139656203
-2.860343797,-1.860343797,-0.860343797,0.139656203,1.139656203
-2.97645962,-1.97645962,-0.97645962,0.02354038,1.02354038
-2.97645962,-1.97645962,-0.97645962,0.02354038,1.02354038
-2.97645962,-1.97645962,-0.97645962,0.02354038,1.02354038
-3.162533422,-2.162533422,-1.162533422,-0.162533422,0.837466578
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.029108409,-2.029108409,-1.029108409,-0.029108409,0.970891591
-3.029108409,-2.029108409,-1.029108409,-0.029108409,0.970891591
-2.984392999,-1.984392999,-0.984392999,0.015607001,1.015607001
-2.946889752,-1.946889752,-0.946889752,0.053110248,1.053110248
-2.851689202,-1.851689202,-0.851689202,0.148310798,1.148310798
-2.851689202,-1.851689202,-0.851689202,0.148310798,1.148310798
-2.81310413,-1.81310413,-0.81310413,0.18689587,1.18689587
-2.77812514,-1.77812514,-0.77812514,0.22187486,1.22187486
-2.769831153,-1.769831153,-0.769831153,0.230168847,1.230168847
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-3.050023681,-2.050023681,-1.050023681,-0.050023681,0.949976319
-3.131160513,-2.131160513,-1.131160513,-0.131160513,0.868839487
-3.143781798,-2.143781798,-1.143781798,-0.143781798,0.856218202
-3.163615246,-2.163615246,-1.163615246,-0.163615246,0.836384754
-3.174794099,-2.174794099,-1.174794099,-0.174794099,0.825205901
-3.194266938,-2.194266938,-1.194266938,-0.194266938,0.805733062
-3.19210329,-2.19210329,-1.19210329,-0.19210329,0.80789671
-3.078151116,-2.078151116,-1.078151116,-0.078151116,0.921848884
-3.015405299,-2.015405299,-1.015405299,-0.015405299,0.984594701
-3.020814421,-2.020814421,-1.020814421,-0.020814421,0.979185579
-3.020814421,-2.020814421,-1.020814421,-0.020814421,0.979185579
-2.890634881,-1.890634881,-0.890634881,0.109365119,1.109365119
-2.860343797,-1.860343797,-0.860343797,0.139656203,1.139656203
-2.834380011,-1.834380011,-0.834380011,0.165619989,1.165619989
-2.834380011,-1.834380011,-0.834380011,0.165619989,1.165619989
-2.834380011,-1.834380011,-0.834380011,0.165619989,1.165619989
-2.783173654,-1.783173654,-0.783173654,0.216826346,1.216826346
-2.811661698,-1.811661698,-0.811661698,0.188338302,1.188338302
-2.959871645,-1.959871645,-0.959871645,0.040128355,1.040128355
-2.969247457,-1.969247457,-0.969247457,0.030752543,1.030752543
-3.027665976,-2.027665976,-1.027665976,-0.027665976,0.972334024
-3.027665976,-2.027665976,-1.027665976,-0.027665976,0.972334024
-3.132963554,-2.132963554,-1.132963554,-0.132963554,0.867036446
-3.160009165,-2.160009165,-1.160009165,-0.160009165,0.839990835
-3.170827409,-2.170827409,-1.170827409,-0.170827409,0.829172591
-3.179121396,-2.179121396,-1.179121396,-0.179121396,0.820878604
-3.169024368,-2.169024368,-1.169024368,-0.169024368,0.830975632
-3.14919092,-2.14919092,-1.14919092,-0.14919092,0.85080908
-3.051826722,-2.051826722,-1.051826722,-0.051826722,0.948173278
-3.008914353,-2.008914353,-1.008914353,-0.008914353,0.991085647
-2.978623268,-1.978623268,-0.978623268,0.021376732,1.021376732
-2.904698599,-1.904698599,-0.904698599,0.095301401,1.095301401
-2.8383467,-1.8383467,-0.8383467,0.1616533,1.1616533
-2.805891968,-1.805891968,-0.805891968,0.194108032,1.194108032
-2.805531359,-1.805531359,-0.805531359,0.194468641,1.194468641
-2.791107034,-1.791107034,-0.791107034,0.208892966,1.208892966
-2.76658568,-1.76658568,-0.76658568,0.23341432,1.23341432
-2.775961492,-1.775961492,-0.775961492,0.224038508,1.224038508
-2.901813734,-1.901813734,-0.901813734,0.098186266,1.098186266
-2.901813734,-1.901813734,-0.901813734,0.098186266,1.098186266
-2.962035294,-1.962035294,-0.962035294,0.037964706,1.037964706
-2.962035294,-1.962035294,-0.962035294,0.037964706,1.037964706
-3.094378483,-2.094378483,-1.094378483,-0.094378483,0.905621517
-3.127554432,-2.127554432,-1.127554432,-0.127554432,0.872445568
-3.138372676,-2.138372676,-1.138372676,-0.138372676,0.861627324
-3.16289403,-2.16289403,-1.16289403,-0.16289403,0.83710597
-3.16289403,-2.16289403,-1.16289403,-0.16289403,0.83710597
-3.146666663,-2.146666663,-1.146666663,-0.146666663,0.853333337
-3.146666663,-2.146666663,-1.146666663,-0.146666663,0.853333337
-2.950856441,-1.950856441,-0.950856441,0.049143559,1.049143559
-2.917319884,-1.917319884,-0.917319884,0.082680116,1.082680116
-2.868998393,-1.868998393,-0.868998393,0.131001607,1.131001607
-2.802285886,-1.802285886,-0.802285886,0.197714114,1.197714114
-2.802285886,-1.802285886,-0.802285886,0.197714114,1.197714114
-2.802285886,-1.802285886,-0.802285886,0.197714114,1.197714114
-2.673188171,-1.673188171,-0.673188171,0.326811829,1.326811829
-2.624145463,-1.624145463,-0.624145463,0.375854537,1.375854537
-2.624145463,-1.624145463,-0.624145463,0.375854537,1.375854537
-2.663451751,-1.663451751,-0.663451751,0.336548249,1.336548249
-2.7763221,-1.7763221,-0.7763221,0.2236779,1.2236779
-2.7763221,-1.7763221,-0.7763221,0.2236779,1.2236779
-2.840870957,-1.840870957,-0.840870957,0.159129043,1.159129043
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-3.114572539,-2.114572539,-1.114572539,-0.114572539,0.885427461
-3.085363279,-2.085363279,-1.085363279,-0.085363279,0.914636721
-3.01720834,-2.01720834,-1.01720834,-0.01720834,0.98279166
-3.053990371,-2.053990371,-1.053990371,-0.053990371,0.946009629
-3.046056991,-2.046056991,-1.046056991,-0.046056991,0.953943009
-3.046056991,-2.046056991,-1.046056991,-0.046056991,0.953943009
-2.950135225,-1.950135225,-0.950135225,0.049864775,1.049864775
-2.95121705,-1.95121705,-0.95121705,0.04878295,1.04878295
-2.95121705,-1.95121705,-0.95121705,0.04878295,1.04878295
-2.95121705,-1.95121705,-0.95121705,0.04878295,1.04878295
-2.95121705,-1.95121705,-0.95121705,0.04878295,1.04878295
-2.95121705,-1.95121705,-0.95121705,0.04878295,1.04878295
-3.089690577,-2.089690577,-1.089690577,-0.089690577,0.910309423
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.439480476,-2.439480476,-1.439480476,-0.439480476,0.560519524
-3.440201693,-2.440201693,-1.440201693,-0.440201693,0.559798307
-3.424695542,-2.424695542,-1.424695542,-0.424695542,0.575304458
-3.378177092,-2.378177092,-1.378177092,-0.378177092,0.621822908
-3.272158298,-2.272158298,-1.272158298,-0.272158298,0.727841702
-3.194988155,-2.194988155,-1.194988155,-0.194988155,0.805011845
-3.158206124,-2.158206124,-1.158206124,-0.158206124,0.841793876
-3.056154019,-2.056154019,-1.056154019,-0.056154019,0.943845981
-2.987638472,-1.987638472,-0.987638472,0.012361528,1.012361528
-2.938595764,-1.938595764,-0.938595764,0.061404236,1.061404236
-2.918762317,-1.918762317,-0.918762317,0.081237683,1.081237683
-2.910107721,-1.910107721,-0.910107721,0.089892279,1.089892279
-2.870080217,-1.870080217,-0.870080217,0.129919783,1.129919783
-2.850967986,-1.850967986,-0.850967986,0.149032014,1.149032014
-2.899289477,-1.899289477,-0.899289477,0.100710523,1.100710523
-2.988720296,-1.988720296,-0.988720296,0.011279704,1.011279704
-2.998456716,-1.998456716,-0.998456716,0.001543284,1.001543284
-3.021175029,-2.021175029,-1.021175029,-0.021175029,0.978824971
-3.11817862,-2.11817862,-1.11817862,-0.11817862,0.88182138
-3.202200318,-2.202200318,-1.202200318,-0.202200318,0.797799682
-3.229606537,-2.229606537,-1.229606537,-0.229606537,0.770393463
-3.237539916,-2.237539916,-1.237539916,-0.237539916,0.762460084
-3.233212618,-2.233212618,-1.233212618,-0.233212618,0.766787382
-3.249079376,-2.249079376,-1.249079376,-0.249079376,0.750920624
-3.222754982,-2.222754982,-1.222754982,-0.222754982,0.777245018
-3.145584839,-2.145584839,-1.145584839,-0.145584839,0.854415161
-3.007832528,-2.007832528,-1.007832528,-0.007832528,0.992167472
-2.977180836,-1.977180836,-0.977180836,0.022819164,1.022819164
-2.900010693,-1.900010693,-0.900010693,0.099989307,1.099989307
-2.83654366,-1.83654366,-0.83654366,0.16345634,1.16345634
-2.808776833,-1.808776833,-0.808776833,0.191223167,1.191223167
-2.796876764,-1.796876764,-0.796876764,0.203123236,1.203123236
-2.790746425,-1.790746425,-0.790746425,0.209253575,1.209253575
-2.765864464,-1.765864464,-0.765864464,0.234135536,1.234135536
-2.7763221,-1.7763221,-0.7763221,0.2236779,1.2236779
-2.821758726,-1.821758726,-0.821758726,0.178241274,1.178241274
-2.914795627,-1.914795627,-0.914795627,0.085204373,1.085204373
-2.949053401,-1.949053401,-0.949053401,0.050946599,1.050946599
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-3.097623956,-2.097623956,-1.097623956,-0.097623956,0.902376044
-3.147027272,-2.147027272,-1.147027272,-0.147027272,0.852972728
-3.158566732,-2.158566732,-1.158566732,-0.158566732,0.841433268
-3.185251735,-2.185251735,-1.185251735,-0.185251735,0.814748265
-3.19787302,-2.19787302,-1.19787302,-0.19787302,0.80212698
-3.196791195,-2.196791195,-1.196791195,-0.196791195,0.803208805
-3.14738788,-2.14738788,-1.14738788,-0.14738788,0.85261212
-3.033796314,-2.033796314,-1.033796314,-0.033796314,0.966203686
-3.016126515,-2.016126515,-1.016126515,-0.016126515,0.983873485
-2.973574754,-1.973574754,-0.973574754,0.026425246,1.026425246
-2.882701502,-1.882701502,-0.882701502,0.117298498,1.117298498
-2.850607377,-1.850607377,-0.850607377,0.149392623,1.149392623
-2.827528456,-1.827528456,-0.827528456,0.172471544,1.172471544
-2.829331497,-1.829331497,-0.829331497,0.170668503,1.170668503
-2.805170751,-1.805170751,-0.805170751,0.194829249,1.194829249
-2.777043316,-1.777043316,-0.777043316,0.222956684,1.222956684
-2.794352507,-1.794352507,-0.794352507,0.205647493,1.205647493
-2.884143935,-1.884143935,-0.884143935,0.115856065,1.115856065
-2.958429212,-1.958429212,-0.958429212,0.041570788,1.041570788
-3.037763004,-2.037763004,-1.037763004,-0.037763004,0.962236996
-3.114572539,-2.114572539,-1.114572539,-0.114572539,0.885427461
-3.150633353,-2.150633353,-1.150633353,-0.150633353,0.849366647
-3.146306055,-2.146306055,-1.146306055,-0.146306055,0.853693945
-3.158566732,-2.158566732,-1.158566732,-0.158566732,0.841433268
-3.179482005,-2.179482005,-1.179482005,-0.179482005,0.820517995
-3.141257541,-2.141257541,-1.141257541,-0.141257541,0.858742459
-3.059038885,-2.059038885,-1.059038885,-0.059038885,0.940961115
-2.987277864,-1.987277864,-0.987277864,0.012722136,1.012722136
-2.983311174,-1.983311174,-0.983311174,0.016688826,1.016688826
-2.895683395,-1.895683395,-0.895683395,0.104316605,1.104316605
-2.827528456,-1.827528456,-0.827528456,0.172471544,1.172471544
-2.802646494,-1.802646494,-0.802646494,0.197353506,1.197353506
-2.809858657,-1.809858657,-0.809858657,0.190141343,1.190141343
-2.790746425,-1.790746425,-0.790746425,0.209253575,1.209253575
-2.773437235,-1.773437235,-0.773437235,0.226562765,1.226562765
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-2.839067917,-1.839067917,-0.839067917,0.160932083,1.160932083
-2.940398805,-1.940398805,-0.940398805,0.059601195,1.059601195
-2.971050497,-1.971050497,-0.971050497,0.028949503,1.028949503
-3.013602258,-2.013602258,-1.013602258,-0.013602258,0.986397742
-3.116014971,-2.116014971,-1.116014971,-0.116014971,0.883985029
-3.157484908,-2.157484908,-1.157484908,-0.157484908,0.842515092
-3.16289403,-2.16289403,-1.16289403,-0.16289403,0.83710597
-3.189579033,-2.189579033,-1.189579033,-0.189579033,0.810420967
-3.198594236,-2.198594236,-1.198594236,-0.198594236,0.801405764
-3.206888224,-2.206888224,-1.206888224,-0.206888224,0.793111776
-3.144503015,-2.144503015,-1.144503015,-0.144503015,0.855496985
-3.038844828,-2.038844828,-1.038844828,-0.038844828,0.961155172
-3.023699286,-2.023699286,-1.023699286,-0.023699286,0.976300714
-2.96275651,-1.96275651,-0.96275651,0.03724349,1.03724349
-2.872965082,-1.872965082,-0.872965082,0.127034918,1.127034918
-2.814907171,-1.814907171,-0.814907171,0.185092829,1.185092829
-2.809137441,-1.809137441,-0.809137441,0.190862559,1.190862559
-2.79182825,-1.79182825,-0.79182825,0.20817175,1.20817175
-2.77235541,-1.77235541,-0.77235541,0.22764459,1.22764459
-2.792910074,-1.792910074,-0.792910074,0.207089926,1.207089926
-2.877652988,-1.877652988,-0.877652988,0.122347012,1.122347012
-2.950135225,-1.950135225,-0.950135225,0.049864775,1.049864775
-2.96852624,-1.96852624,-0.96852624,0.03147376,1.03147376
-3.052908546,-2.052908546,-1.052908546,-0.052908546,0.947091454
-3.112769498,-2.112769498,-1.112769498,-0.112769498,0.887230502
-3.147027272,-2.147027272,-1.147027272,-0.147027272,0.852972728
-3.163254638,-2.163254638,-1.163254638,-0.163254638,0.836745362
-3.181645653,-2.181645653,-1.181645653,-0.181645653,0.818354347
-3.192824506,-2.192824506,-1.192824506,-0.192824506,0.807175494
-3.187775992,-2.187775992,-1.187775992,-0.187775992,0.812224008
-3.085723887,-2.085723887,-1.085723887,-0.085723887,0.914276113
-3.010356785,-2.010356785,-1.010356785,-0.010356785,0.989643215
-3.00747192,-2.00747192,-1.00747192,-0.00747192,0.99252808
-2.923089614,-1.923089614,-0.923089614,0.076910386,1.076910386
-2.873686299,-1.873686299,-0.873686299,0.126313701,1.126313701
-2.845919471,-1.845919471,-0.845919471,0.154080529,1.154080529
-2.840870957,-1.840870957,-0.840870957,0.159129043,1.159129043
-2.839067917,-1.839067917,-0.839067917,0.160932083,1.160932083
-2.814907171,-1.814907171,-0.814907171,0.185092829,1.185092829
-2.810579873,-1.810579873,-0.810579873,0.189420127,1.189420127
-2.859261973,-1.859261973,-0.859261973,0.140738027,1.140738027
-2.969247457,-1.969247457,-0.969247457,0.030752543,1.030752543
-2.993047594,-1.993047594,-0.993047594,0.006952406,1.006952406
-3.023338678,-2.023338678,-1.023338678,-0.023338678,0.976661322
-3.132602946,-2.132602946,-1.132602946,-0.132602946,0.867397054
-3.167942544,-2.167942544,-1.167942544,-0.167942544,0.832057456
-3.17263045,-2.17263045,-1.17263045,-0.17263045,0.82736955
-3.196069979,-2.196069979,-1.196069979,-0.196069979,0.803930021
-3.191021465,-2.191021465,-1.191021465,-0.191021465,0.808978535
-3.200397277,-2.200397277,-1.200397277,-0.200397277,0.799602723
-3.150993961,-2.150993961,-1.150993961,-0.150993961,0.849006039
-3.054711587,-2.054711587,-1.054711587,-0.054711587,0.945288413
-3.025141719,-2.025141719,-1.025141719,-0.025141719,0.974858281
-2.981868742,-1.981868742,-0.981868742,0.018131258,1.018131258
-2.883783327,-1.883783327,-0.883783327,0.116216673,1.116216673
-2.838707309,-1.838707309,-0.838707309,0.161292691,1.161292691
-2.833298186,-1.833298186,-0.833298186,0.166701814,1.166701814
-2.806613184,-1.806613184,-0.806613184,0.193386816,1.193386816
-2.800122237,-1.800122237,-0.800122237,0.199877763,1.199877763
-2.798319197,-1.798319197,-0.798319197,0.201680803,1.201680803
-2.81707082,-1.81707082,-0.81707082,0.18292918,1.18292918
-2.895322787,-1.895322787,-0.895322787,0.104677213,1.104677213
-2.97826266,-1.97826266,-0.97826266,0.02173734,1.02173734
-2.991605162,-1.991605162,-0.991605162,0.008394838,1.008394838
-3.091854226,-2.091854226,-1.091854226,-0.091854226,0.908145774
-3.157484908,-2.157484908,-1.157484908,-0.157484908,0.842515092
-3.178039572,-2.178039572,-1.178039572,-0.178039572,0.821960428
-3.182727478,-2.182727478,-1.182727478,-0.182727478,0.817272522
-3.226361063,-2.226361063,-1.226361063,-0.226361063,0.773638937
-3.240064173,-2.240064173,-1.240064173,-0.240064173,0.759935827
-3.227442888,-2.227442888,-1.227442888,-0.227442888,0.772557112
-3.135848419,-2.135848419,-1.135848419,-0.135848419,0.864151581
-3.062284358,-2.062284358,-1.062284358,-0.062284358,0.937715642
-3.050744897,-2.050744897,-1.050744897,-0.050744897,0.949255103
-2.97826266,-1.97826266,-0.97826266,0.02173734,1.02173734
-2.896404612,-1.896404612,-0.896404612,0.103595388,1.103595388
-2.87152265,-1.87152265,-0.87152265,0.12847735,1.12847735
-2.871162042,-1.871162042,-0.871162042,0.128837958,1.128837958
-2.85204981,-1.85204981,-0.85204981,0.14795019,1.14795019
-2.827889064,-1.827889064,-0.827889064,0.172110936,1.172110936
-2.877652988,-1.877652988,-0.877652988,0.122347012,1.122347012
-2.989802121,-1.989802121,-0.989802121,0.010197879,1.010197879
-3.00747192,-2.00747192,-1.00747192,-0.00747192,0.99252808
-3.051826722,-2.051826722,-1.051826722,-0.051826722,0.948173278
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.179482005,-2.179482005,-1.179482005,-0.179482005,0.820517995
