mV,m/(s^2),m/(s^2),m/(s^2),kOhms,BPM,yyyy/mm/dd hh:mm:ss.000
1265.934066,6.13253012,-0.156626506,7.78313253,1313.93993,59.53488372,51:51.1
1265.201465,6.13253012,-0.13253012,7.771084337,1313.93993,59.53488372,51:51.1
1265.201465,6.120481928,-0.144578313,7.771084337,1313.93993,59.53488372,51:51.1
1263.003663,6.144578313,-0.13253012,7.771084337,1314.727312,59.53488372,51:51.1
1260.805861,6.13253012,-0.144578313,7.759036145,1313.93993,59.53488372,51:51.1
1257.875458,6.13253012,-0.144578313,7.771084337,1314.727312,59.53488372,51:51.2
1254.945055,6.13253012,-0.13253012,7.78313253,1313.93993,59.53488372,51:51.2
1252.747253,6.13253012,-0.144578313,7.759036145,1314.727312,59.53488372,51:51.2
1251.282051,6.13253012,-0.156626506,7.771084337,1313.93993,59.53488372,51:51.2
1249.81685,6.108433735,-0.156626506,7.771084337,1313.93993,59.53488372,51:51.2
1251.282051,6.120481928,-0.144578313,7.746987952,1313.93993,59.53488372,51:51.2
1252.014652,6.120481928,-0.156626506,7.771084337,1313.93993,59.53488372,51:51.2
1254.212454,6.13253012,-0.144578313,7.746987952,1313.93993,59.53488372,51:51.2
1256.410256,6.13253012,-0.144578313,7.771084337,1314.727312,59.53488372,51:51.2
1256.410256,6.13253012,-0.13253012,7.759036145,1313.93993,59.53488372,51:51.2
1256.410256,6.120481928,-0.13253012,7.771084337,1314.727312,59.53488372,51:51.2
1254.212454,6.13253012,-0.144578313,7.771084337,1313.93993,59.53488372,51:51.2
1252.014652,6.120481928,-0.144578313,7.771084337,1314.727312,59.53488372,51:51.3
1246.153846,6.120481928,-0.168674699,7.759036145,1314.727312,59.53488372,51:51.3
1243.223443,6.108433735,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.3
1239.56044,6.120481928,-0.144578313,7.771084337,1313.93993,59.53488372,51:51.3
1237.362637,6.120481928,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.3
1234.432234,6.13253012,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.3
1232.234432,6.13253012,-0.156626506,7.759036145,1314.727312,59.53488372,51:51.3
1230.769231,6.120481928,-0.144578313,7.771084337,1313.93993,59.53488372,51:51.3
1232.967033,6.096385542,-0.144578313,7.759036145,1314.727312,59.53488372,51:51.3
1234.432234,6.120481928,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.3
1236.630037,6.120481928,-0.144578313,7.759036145,1314.727312,59.53488372,51:51.3
1238.095238,6.13253012,-0.144578313,7.771084337,1314.727312,59.53488372,51:51.3
1240.29304,6.120481928,-0.156626506,7.78313253,1314.727312,59.53488372,51:51.3
1242.490842,6.120481928,-0.156626506,7.759036145,1314.727312,59.53488372,51:51.4
1244.688645,6.144578313,-0.144578313,7.771084337,1315.515639,59.53488372,51:51.4
1246.886447,6.156626506,-0.13253012,7.771084337,1314.727312,59.53488372,51:51.4
1249.81685,6.13253012,-0.180722892,7.771084337,1314.727312,59.53488372,51:51.4
1253.479853,6.120481928,-0.13253012,7.771084337,1314.727312,59.53488372,51:51.4
1257.875458,6.120481928,-0.13253012,7.759036145,1314.727312,59.53488372,51:51.4
1261.538462,6.120481928,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.4
1265.934066,6.144578313,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.4
1269.59707,6.168674699,-0.168674699,7.759036145,1314.727312,59.53488372,51:51.4
1271.062271,6.168674699,-0.144578313,7.78313253,1314.727312,59.53488372,51:51.4
1271.794872,6.192771084,-0.156626506,7.759036145,1314.727312,59.53488372,51:51.4
1270.32967,6.120481928,-0.13253012,7.710843373,1314.727312,59.53488372,51:51.4
1268.864469,6.048192771,-0.108433735,7.759036145,1314.727312,59.53488372,51:51.4
1265.201465,6.072289157,-0.13253012,7.795180723,1314.727312,59.53488372,51:51.5
1263.736264,6.096385542,-0.156626506,7.78313253,1314.727312,59.53488372,51:51.5
1262.271062,6.120481928,-0.144578313,7.795180723,1315.515639,59.53488372,51:51.5
1258.608059,6.120481928,-0.13253012,7.759036145,1315.515639,59.53488372,51:51.5
1253.479853,6.120481928,-0.120481928,7.771084337,1314.727312,59.53488372,51:51.5
1248.351648,6.144578313,-0.13253012,7.759036145,1314.727312,59.53488372,51:51.5
1240.29304,6.144578313,-0.13253012,7.771084337,1315.515639,59.53488372,51:51.5
1234.432234,6.120481928,-0.144578313,7.759036145,1315.515639,59.53488372,51:51.5
1232.234432,6.120481928,-0.144578313,7.771084337,1315.515639,59.53488372,51:51.5
1234.432234,6.096385542,-0.156626506,7.78313253,1314.727312,59.53488372,51:51.5
1238.095238,6.13253012,-0.156626506,7.771084337,1315.515639,59.53488372,51:51.5
1245.421245,6.168674699,-0.144578313,7.78313253,1315.515639,59.53488372,51:51.5
1254.945055,6.144578313,-0.144578313,7.771084337,1315.515639,59.53488372,51:51.5
1272.527473,6.156626506,-0.13253012,7.771084337,1314.727312,59.53488372,51:51.6
1295.238095,6.156626506,-0.13253012,7.759036145,1314.727312,59.53488372,51:51.6
1328.205128,6.13253012,-0.156626506,7.771084337,1315.515639,59.53488372,51:51.6
1370.695971,6.120481928,-0.156626506,7.759036145,1315.515639,59.53488372,51:51.6
1421.978022,6.120481928,-0.156626506,7.771084337,1314.727312,59.53488372,51:51.6
1482.051282,6.120481928,-0.156626506,7.746987952,1315.515639,59.53488372,51:51.6
1549.450549,6.108433735,-0.168674699,7.759036145,1314.727312,59.53488372,51:51.6
1617.582418,6.120481928,-0.156626506,7.771084337,1315.515639,59.53488372,51:51.6
1685.714286,6.144578313,-0.144578313,7.759036145,1314.727312,59.53488372,51:51.6
1749.450549,6.13253012,-0.168674699,7.759036145,1315.515639,59.53488372,51:51.6
1807.326007,6.144578313,-0.156626506,7.771084337,1315.515639,59.53488372,51:51.6
1859.340659,6.13253012,-0.13253012,7.771084337,1315.515639,59.53488372,51:51.6
1902.564103,6.13253012,-0.120481928,7.771084337,1315.515639,59.53488372,51:51.6
1934.798535,6.13253012,-0.13253012,7.759036145,1315.515639,59.53488372,51:51.7
1957.509158,6.144578313,-0.13253012,7.78313253,1315.515639,59.53488372,51:51.7
1972.161172,6.144578313,-0.120481928,7.759036145,1314.727312,59.53488372,51:51.7
1976.556777,6.156626506,-0.144578313,7.759036145,1315.515639,59.53488372,51:51.7
1977.289377,6.144578313,-0.13253012,7.771084337,1316.304911,59.53488372,51:51.7
1972.161172,6.13253012,-0.13253012,7.759036145,1316.304911,58.6259542,51:51.7
1959.70696,6.13253012,-0.144578313,7.771084337,1315.515639,58.6259542,51:51.7
1944.322344,6.156626506,-0.156626506,7.759036145,1315.515639,58.6259542,51:51.7
1922.344322,6.156626506,-0.168674699,7.746987952,1315.515639,58.6259542,51:51.7
1895.970696,6.156626506,-0.144578313,7.759036145,1315.515639,58.6259542,51:51.7
1868.131868,6.168674699,-0.120481928,7.759036145,1315.515639,58.6259542,51:51.7
1837.362637,6.144578313,-0.13253012,7.771084337,1314.727312,58.6259542,51:51.7
1803.663004,6.13253012,-0.144578313,7.771084337,1315.515639,58.6259542,51:51.8
1769.96337,6.096385542,-0.156626506,7.759036145,1315.515639,58.6259542,51:51.8
1736.996337,6.108433735,-0.144578313,7.771084337,1315.515639,58.6259542,51:51.8
1709.157509,6.120481928,-0.156626506,7.759036145,1315.515639,58.6259542,51:51.8
1684.249084,6.13253012,-0.156626506,7.771084337,1315.515639,58.6259542,51:51.8
1665.934066,6.156626506,-0.13253012,7.746987952,1315.515639,58.6259542,51:51.8
1654.945055,6.168674699,-0.13253012,7.759036145,1315.515639,58.6259542,51:51.8
1648.351648,6.180722892,-0.13253012,7.746987952,1314.727312,58.6259542,51:51.8
1646.153846,6.192771084,-0.144578313,7.759036145,1315.515639,58.6259542,51:51.8
1648.351648,6.180722892,-0.13253012,7.746987952,1315.515639,58.6259542,51:51.8
1651.282051,6.180722892,-0.13253012,7.746987952,1315.515639,58.6259542,51:51.8
1656.410256,6.144578313,-0.144578313,7.746987952,1315.515639,58.6259542,51:51.8
1662.271062,6.108433735,-0.144578313,7.759036145,1315.515639,58.6259542,51:51.8
1668.864469,6.120481928,-0.13253012,7.771084337,1315.515639,58.6259542,51:51.9
1673.260073,6.108433735,-0.156626506,7.746987952,1315.515639,58.6259542,51:51.9
1676.190476,6.13253012,-0.156626506,7.746987952,1315.515639,58.6259542,51:51.9
1676.190476,6.120481928,-0.168674699,7.771084337,1316.304911,58.6259542,51:51.9
1672.527473,6.13253012,-0.156626506,7.771084337,1315.515639,58.6259542,51:51.9
1667.399267,6.13253012,-0.156626506,7.746987952,1315.515639,58.6259542,51:51.9
1659.340659,6.120481928,-0.156626506,7.759036145,1315.515639,58.6259542,51:51.9
1648.351648,6.120481928,-0.156626506,7.759036145,1315.515639,58.6259542,51:51.9
1632.967033,6.156626506,-0.13253012,7.759036145,1315.515639,58.6259542,51:51.9
1613.186813,6.156626506,-0.144578313,7.746987952,1314.727312,58.6259542,51:51.9
1592.673993,6.168674699,-0.13253012,7.746987952,1315.515639,58.6259542,51:51.9
1572.893773,6.156626506,-0.144578313,7.759036145,1316.304911,58.6259542,51:51.9
1549.450549,6.180722892,-0.13253012,7.746987952,1315.515639,58.6259542,51:51.9
1526.739927,6.144578313,-0.13253012,7.746987952,1316.304911,58.6259542,51:52.0
1505.494505,6.156626506,-0.144578313,7.746987952,1315.515639,58.6259542,51:52.0
1485.714286,6.168674699,-0.156626506,7.734939759,1315.515639,58.6259542,51:52.0
1467.399267,6.144578313,-0.156626506,7.746987952,1316.304911,58.6259542,51:52.0
1449.084249,6.144578313,-0.13253012,7.759036145,1315.515639,58.6259542,51:52.0
1430.769231,6.144578313,-0.144578313,7.746987952,1315.515639,58.6259542,51:52.0
1413.919414,6.144578313,-0.13253012,7.759036145,1315.515639,58.6259542,51:52.0
1400,6.144578313,-0.156626506,7.746987952,1315.515639,58.6259542,51:52.0
1387.545788,6.13253012,-0.13253012,7.759036145,1317.095131,58.6259542,51:52.0
1374.358974,6.13253012,-0.144578313,7.746987952,1315.515639,58.6259542,51:52.0
1359.70696,6.144578313,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.0
1347.252747,6.144578313,-0.13253012,7.759036145,1316.304911,58.6259542,51:52.0
1334.798535,6.156626506,-0.144578313,7.771084337,1316.304911,58.6259542,51:52.0
1323.809524,6.120481928,-0.144578313,7.771084337,1316.304911,58.6259542,51:52.1
1312.087912,6.13253012,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.1
1304.029304,6.13253012,-0.144578313,7.746987952,1315.515639,58.6259542,51:52.1
1295.970696,6.144578313,-0.144578313,7.746987952,1316.304911,58.6259542,51:52.1
1287.179487,6.156626506,-0.13253012,7.759036145,1316.304911,58.6259542,51:52.1
1279.85348,6.144578313,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.1
1273.992674,6.144578313,-0.144578313,7.746987952,1316.304911,58.6259542,51:52.1
1271.062271,6.13253012,-0.144578313,7.759036145,1315.515639,58.6259542,51:52.1
1267.399267,6.144578313,-0.13253012,7.759036145,1316.304911,58.6259542,51:52.1
1264.468864,6.144578313,-0.156626506,7.746987952,1316.304911,58.6259542,51:52.1
1265.201465,6.144578313,-0.156626506,7.771084337,1316.304911,58.6259542,51:52.1
1268.864469,6.144578313,-0.144578313,7.771084337,1316.304911,58.6259542,51:52.1
1275.457875,6.144578313,-0.144578313,7.746987952,1316.304911,58.6259542,51:52.1
1282.051282,6.13253012,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.2
1287.912088,6.144578313,-0.13253012,7.759036145,1316.304911,58.6259542,51:52.2
1291.575092,6.13253012,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.2
1290.842491,6.13253012,-0.156626506,7.746987952,1316.304911,58.6259542,51:52.2
1282.783883,6.144578313,-0.144578313,7.771084337,1316.304911,58.6259542,51:52.2
1274.725275,6.13253012,-0.156626506,7.746987952,1316.304911,58.6259542,51:52.2
1264.468864,6.13253012,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.2
1254.212454,6.144578313,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.2
1245.421245,6.144578313,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.2
1241.025641,6.144578313,-0.144578313,7.759036145,1315.515639,58.6259542,51:52.2
1237.362637,6.144578313,-0.168674699,7.759036145,1317.095131,58.6259542,51:52.2
1233.699634,6.144578313,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.2
1232.234432,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.3
1231.501832,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.3
1231.501832,6.13253012,-0.13253012,7.759036145,1316.304911,58.6259542,51:52.3
1231.501832,6.144578313,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.3
1231.501832,6.13253012,-0.156626506,7.746987952,1317.095131,58.6259542,51:52.3
1231.501832,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.3
1227.106227,6.156626506,-0.144578313,7.746987952,1317.095131,58.6259542,51:52.3
1221.978022,6.13253012,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.3
1219.78022,6.144578313,-0.156626506,7.771084337,1317.095131,58.6259542,51:52.3
1219.78022,6.13253012,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.3
1222.710623,6.144578313,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.3
1227.106227,6.13253012,-0.13253012,7.759036145,1317.095131,58.6259542,51:52.3
1235.164835,6.144578313,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.3
1241.758242,6.156626506,-0.144578313,7.759036145,1317.8863,58.6259542,51:52.4
1249.084249,6.156626506,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.4
1256.410256,6.156626506,-0.156626506,7.759036145,1316.304911,58.6259542,51:52.4
1263.736264,6.13253012,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.4
1268.131868,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.4
1271.062271,6.144578313,-0.144578313,7.771084337,1317.095131,58.6259542,51:52.4
1271.794872,6.156626506,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.4
1271.062271,6.156626506,-0.156626506,7.746987952,1316.304911,58.6259542,51:52.4
1270.32967,6.180722892,-0.156626506,7.734939759,1317.8863,58.6259542,51:52.4
1266.666667,6.144578313,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.4
1261.538462,6.13253012,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.4
1254.212454,6.120481928,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.4
1247.619048,6.120481928,-0.144578313,7.759036145,1316.304911,58.6259542,51:52.4
1243.223443,6.144578313,-0.144578313,7.746987952,1317.095131,58.6259542,51:52.5
1242.490842,6.168674699,-0.13253012,7.746987952,1316.304911,58.6259542,51:52.5
1241.758242,6.156626506,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.5
1241.758242,6.156626506,-0.144578313,7.746987952,1317.095131,58.6259542,51:52.5
1241.025641,6.144578313,-0.168674699,7.759036145,1317.095131,58.6259542,51:52.5
1241.025641,6.120481928,-0.156626506,7.771084337,1317.095131,58.6259542,51:52.5
1241.025641,6.108433735,-0.168674699,7.759036145,1317.095131,58.6259542,51:52.5
1241.758242,6.120481928,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.5
1241.758242,6.156626506,-0.13253012,7.759036145,1317.095131,58.6259542,51:52.5
1241.025641,6.180722892,-0.13253012,7.746987952,1316.304911,58.6259542,51:52.5
1238.095238,6.168674699,-0.156626506,7.746987952,1317.095131,58.6259542,51:52.5
1234.432234,6.156626506,-0.13253012,7.759036145,1317.095131,58.6259542,51:52.5
1227.838828,6.168674699,-0.144578313,7.746987952,1317.095131,58.6259542,51:52.5
1219.047619,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.6
1212.454212,6.144578313,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.6
1211.721612,6.13253012,-0.156626506,7.759036145,1317.8863,58.6259542,51:52.6
1213.919414,6.13253012,-0.144578313,7.746987952,1317.095131,58.6259542,51:52.6
1221.978022,6.13253012,-0.144578313,7.746987952,1316.304911,58.6259542,51:52.6
1234.432234,6.156626506,-0.144578313,7.734939759,1317.095131,58.6259542,51:52.6
1252.014652,6.156626506,-0.144578313,7.759036145,1317.095131,58.6259542,51:52.6
1272.527473,6.156626506,-0.156626506,7.759036145,1317.8863,58.6259542,51:52.6
1300.3663,6.144578313,-0.144578313,7.771084337,1317.095131,58.6259542,51:52.6
1336.996337,6.120481928,-0.156626506,7.759036145,1317.095131,58.6259542,51:52.6
1380.21978,6.13253012,-0.156626506,7.746987952,1317.095131,58.6259542,51:52.6
1429.304029,6.120481928,-0.156626506,7.759036145,1317.8863,58.6259542,51:52.6
1484.249084,6.120481928,-0.168674699,7.746987952,1317.095131,58.6259542,51:52.6
1542.857143,6.144578313,-0.156626506,7.722891566,1317.8863,58.6259542,51:52.7
1602.197802,6.168674699,-0.156626506,7.734939759,1317.095131,58.6259542,51:52.7
1659.340659,6.156626506,-0.156626506,7.734939759,1317.8863,58.6259542,51:52.7
1709.89011,6.180722892,-0.144578313,7.759036145,1317.8863,58.6259542,51:52.7
1750.18315,6.180722892,-0.144578313,7.746987952,1317.8863,58.6259542,51:52.7
1781.684982,6.156626506,-0.144578313,7.771084337,1317.8863,58.6259542,51:52.7
1805.860806,6.156626506,-0.13253012,7.746987952,1316.304911,58.6259542,51:52.7
1821.245421,6.156626506,-0.13253012,7.734939759,1317.095131,58.6259542,51:52.7
1830.769231,6.144578313,-0.13253012,7.746987952,1317.095131,58.6259542,51:52.7
1835.164835,6.13253012,-0.144578313,7.771084337,1317.8863,58.6259542,51:52.7
1833.699634,6.13253012,-0.144578313,7.759036145,1317.8863,56.47058824,51:52.7
1828.571429,6.13253012,-0.156626506,7.759036145,1316.304911,56.47058824,51:52.7
1819.047619,6.120481928,-0.168674699,7.746987952,1317.095131,56.47058824,51:52.8
1805.128205,6.13253012,-0.168674699,7.759036145,1317.8863,56.47058824,51:52.8
1783.882784,6.156626506,-0.144578313,7.759036145,1317.095131,56.47058824,51:52.8
1759.70696,6.156626506,-0.13253012,7.734939759,1317.095131,56.47058824,51:52.8
1732.600733,6.156626506,-0.13253012,7.759036145,1317.095131,56.47058824,51:52.8
1704.761905,6.144578313,-0.156626506,7.746987952,1317.095131,56.47058824,51:52.8
1676.190476,6.120481928,-0.156626506,7.759036145,1317.8863,56.47058824,51:52.8
1648.351648,6.120481928,-0.168674699,7.759036145,1317.095131,56.47058824,51:52.8
1621.245421,6.13253012,-0.156626506,7.746987952,1317.8863,56.47058824,51:52.8
1596.336996,6.144578313,-0.144578313,7.746987952,1317.095131,56.47058824,51:52.8
1575.091575,6.168674699,-0.13253012,7.734939759,1317.8863,56.47058824,51:52.8
1557.509158,6.180722892,-0.13253012,7.734939759,1317.095131,56.47058824,51:52.8
1546.520147,6.180722892,-0.13253012,7.722891566,1317.095131,56.47058824,51:52.8
1539.92674,6.192771084,-0.108433735,7.746987952,1317.8863,56.47058824,51:52.9
1536.996337,6.192771084,-0.13253012,7.734939759,1317.8863,56.47058824,51:52.9
1537.728938,6.168674699,-0.144578313,7.746987952,1317.095131,56.47058824,51:52.9
1540.659341,6.144578313,-0.156626506,7.746987952,1317.8863,56.47058824,51:52.9
1546.520147,6.144578313,-0.144578313,7.759036145,1317.095131,56.47058824,51:52.9
1556.776557,6.120481928,-0.156626506,7.734939759,1317.095131,56.47058824,51:52.9
1565.567766,6.13253012,-0.144578313,7.746987952,1317.095131,56.47058824,51:52.9
1573.626374,6.120481928,-0.180722892,7.746987952,1317.8863,56.47058824,51:52.9
1580.952381,6.144578313,-0.156626506,7.759036145,1317.8863,56.47058824,51:52.9
1584.615385,6.144578313,-0.156626506,7.746987952,1317.8863,56.47058824,51:52.9
1584.615385,6.156626506,-0.168674699,7.746987952,1317.8863,56.47058824,51:52.9
1579.487179,6.168674699,-0.144578313,7.746987952,1317.8863,56.47058824,51:52.9
1574.358974,6.168674699,-0.156626506,7.746987952,1317.8863,56.47058824,51:52.9
1567.765568,6.168674699,-0.156626506,7.746987952,1317.095131,56.47058824,51:53.0
1558.974359,6.168674699,-0.13253012,7.734939759,1317.8863,56.47058824,51:53.0
1547.252747,6.156626506,-0.144578313,7.759036145,1317.8863,56.47058824,51:53.0
1537.728938,6.168674699,-0.13253012,7.746987952,1317.8863,56.47058824,51:53.0
1526.739927,6.168674699,-0.13253012,7.746987952,1317.8863,56.47058824,51:53.0
1513.553114,6.168674699,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.0
1495.970696,6.168674699,-0.13253012,7.734939759,1318.67842,56.47058824,51:53.0
1477.655678,6.168674699,-0.156626506,7.734939759,1317.8863,56.47058824,51:53.0
1459.340659,6.168674699,-0.144578313,7.746987952,1318.67842,56.47058824,51:53.0
1440.29304,6.144578313,-0.144578313,7.759036145,1317.8863,56.47058824,51:53.0
1421.245421,6.144578313,-0.144578313,7.734939759,1317.8863,56.47058824,51:53.0
1400,6.156626506,-0.144578313,7.734939759,1317.8863,56.47058824,51:53.0
1378.754579,6.144578313,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.0
1358.974359,6.156626506,-0.120481928,7.746987952,1317.8863,56.47058824,51:53.1
1339.92674,6.168674699,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.1
1320.14652,6.156626506,-0.156626506,7.746987952,1318.67842,56.47058824,51:53.1
1304.029304,6.168674699,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.1
1291.575092,6.156626506,-0.120481928,7.759036145,1317.8863,56.47058824,51:53.1
1281.318681,6.156626506,-0.13253012,7.734939759,1318.67842,56.47058824,51:53.1
1279.120879,6.180722892,-0.13253012,7.722891566,1317.8863,56.47058824,51:53.1
1278.388278,6.180722892,-0.144578313,7.734939759,1318.67842,56.47058824,51:53.1
1280.586081,6.156626506,-0.13253012,7.734939759,1317.8863,56.47058824,51:53.1
1282.783883,6.144578313,-0.156626506,7.734939759,1317.8863,56.47058824,51:53.1
1287.179487,6.168674699,-0.13253012,7.746987952,1317.8863,56.47058824,51:53.1
1289.377289,6.156626506,-0.144578313,7.759036145,1317.8863,56.47058824,51:53.1
1292.307692,6.144578313,-0.120481928,7.746987952,1317.8863,56.47058824,51:53.1
1293.772894,6.144578313,-0.120481928,7.759036145,1318.67842,56.47058824,51:53.2
1294.505495,6.156626506,-0.13253012,7.746987952,1317.8863,56.47058824,51:53.2
1293.040293,6.156626506,-0.120481928,7.734939759,1317.8863,56.47058824,51:53.2
1289.377289,6.156626506,-0.144578313,7.759036145,1317.8863,56.47058824,51:53.2
1284.981685,6.156626506,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.2
1279.120879,6.180722892,-0.13253012,7.746987952,1318.67842,56.47058824,51:53.2
1275.457875,6.144578313,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.2
1270.32967,6.156626506,-0.13253012,7.771084337,1317.8863,56.47058824,51:53.2
1266.666667,6.156626506,-0.13253012,7.746987952,1318.67842,56.47058824,51:53.2
1264.468864,6.156626506,-0.13253012,7.746987952,1318.67842,56.47058824,51:53.2
1262.271062,6.144578313,-0.13253012,7.734939759,1318.67842,56.47058824,51:53.2
1263.003663,6.144578313,-0.13253012,7.759036145,1317.8863,56.47058824,51:53.2
1262.271062,6.156626506,-0.156626506,7.746987952,1318.67842,56.47058824,51:53.3
1260.07326,6.144578313,-0.156626506,7.771084337,1318.67842,56.47058824,51:53.3
1257.875458,6.13253012,-0.13253012,7.759036145,1318.67842,56.47058824,51:53.3
1255.677656,6.13253012,-0.144578313,7.759036145,1318.67842,56.47058824,51:53.3
1253.479853,6.144578313,-0.13253012,7.771084337,1318.67842,56.47058824,51:53.3
1251.282051,6.13253012,-0.144578313,7.771084337,1318.67842,56.47058824,51:53.3
1249.81685,6.144578313,-0.13253012,7.759036145,1318.67842,56.47058824,51:53.3
1247.619048,6.13253012,-0.13253012,7.759036145,1317.8863,56.47058824,51:53.3
1243.223443,6.108433735,-0.168674699,7.759036145,1317.8863,56.47058824,51:53.3
1234.432234,6.13253012,-0.156626506,7.759036145,1318.67842,56.47058824,51:53.3
1226.373626,6.13253012,-0.144578313,7.771084337,1319.471494,56.47058824,51:53.3
1216.849817,6.13253012,-0.13253012,7.771084337,1318.67842,56.47058824,51:53.3
1209.52381,6.13253012,-0.156626506,7.746987952,1318.67842,56.47058824,51:53.3
1201.465201,6.13253012,-0.120481928,7.759036145,1318.67842,56.47058824,51:53.4
1197.069597,6.13253012,-0.13253012,7.759036145,1318.67842,56.47058824,51:53.4
1193.406593,6.120481928,-0.144578313,7.759036145,1318.67842,56.47058824,51:53.4
1191.941392,6.13253012,-0.156626506,7.759036145,1318.67842,56.47058824,51:53.4
1191.208791,6.144578313,-0.144578313,7.746987952,1317.8863,56.47058824,51:53.4
1193.406593,6.13253012,-0.13253012,7.734939759,1318.67842,56.47058824,51:53.4
1195.604396,6.13253012,-0.144578313,7.759036145,1318.67842,56.47058824,51:53.4
1199.267399,6.13253012,-0.144578313,7.759036145,1318.67842,56.47058824,51:53.4
1203.663004,6.120481928,-0.144578313,7.771084337,1318.67842,56.47058824,51:53.4
1211.721612,6.108433735,-0.168674699,7.771084337,1317.8863,56.47058824,51:53.4
1221.978022,6.13253012,-0.156626506,7.771084337,1318.67842,56.47058824,51:53.4
1231.501832,6.13253012,-0.156626506,7.746987952,1319.471494,56.47058824,51:53.4
1238.095238,6.144578313,-0.144578313,7.759036145,1318.67842,56.47058824,51:53.4
1243.956044,6.168674699,-0.120481928,7.746987952,1319.471494,56.47058824,51:53.5
1247.619048,6.168674699,-0.108433735,7.746987952,1318.67842,56.47058824,51:53.5
1249.81685,6.144578313,-0.13253012,7.746987952,1319.471494,56.47058824,51:53.5
1251.282051,6.144578313,-0.156626506,7.759036145,1319.471494,56.47058824,51:53.5
1250.549451,6.108433735,-0.144578313,7.78313253,1318.67842,56.47058824,51:53.5
1246.153846,6.108433735,-0.144578313,7.771084337,1318.67842,56.47058824,51:53.5
1239.56044,6.120481928,-0.156626506,7.759036145,1319.471494,56.47058824,51:53.5
1229.304029,6.144578313,-0.144578313,7.771084337,1319.471494,56.47058824,51:53.5
1217.582418,6.156626506,-0.108433735,7.759036145,1319.471494,56.47058824,51:53.5
1208.791209,6.144578313,-0.108433735,7.771084337,1318.67842,56.47058824,51:53.5
1202.930403,6.156626506,-0.120481928,7.746987952,1318.67842,56.47058824,51:53.5
1198.534799,6.144578313,-0.13253012,7.771084337,1319.471494,56.47058824,51:53.5
1195.604396,6.13253012,-0.13253012,7.759036145,1318.67842,56.47058824,51:53.5
1195.604396,6.156626506,-0.144578313,7.746987952,1318.67842,56.47058824,51:53.6
1202.197802,6.13253012,-0.144578313,7.759036145,1319.471494,56.47058824,51:53.6
1209.52381,6.13253012,-0.13253012,7.746987952,1319.471494,56.47058824,51:53.6
1218.315018,6.156626506,-0.120481928,7.759036145,1319.471494,56.47058824,51:53.6
1230.769231,6.168674699,-0.108433735,7.734939759,1318.67842,56.47058824,51:53.6
1250.549451,6.168674699,-0.108433735,7.746987952,1319.471494,56.47058824,51:53.6
1281.318681,6.168674699,-0.13253012,7.734939759,1318.67842,56.47058824,51:53.6
1319.413919,6.156626506,-0.096385542,7.759036145,1318.67842,56.47058824,51:53.6
1365.567766,6.156626506,-0.13253012,7.746987952,1319.471494,56.47058824,51:53.6
1419.78022,6.144578313,-0.144578313,7.759036145,1319.471494,56.47058824,51:53.6
1479.85348,6.13253012,-0.156626506,7.759036145,1320.265521,56.47058824,51:53.6
1543.589744,6.144578313,-0.156626506,7.746987952,1319.471494,56.47058824,51:53.6
